LapTimeCurrent,SpeedKmh,Throttle,Brake,Steering,Gear,Rpms,GlobalAccelerationG,LateralG,CarCoordX,CarCoordZ,TyreTempFL,TyreTempFR,TyreTempRL,TyreTempRR,BrakeTempFL,BrakeTempFR,BrakeTempRL,BrakeTempRR
11400,5.24,1.0,0.0,-0.1545,2,2473,1.0818,0.0679,-171.638,-42.89,80.0,80.0,80.0,80.0,0.0,26.0,26.0,26.0
11418,6.05,1.0,0.0,-0.1975,2,2472,1.1177,0.0578,-171.625,-42.864,80.0,80.0,80.0,80.0,0.0,26.0,26.0,26.0
11436,6.18,1.0,0.0,-0.2405,2,2473,1.2196,0.061,-171.61,-42.837,80.0,80.0,80.0,80.0,0.0,26.0,26.0,26.0
11463,6.93,1.0,0.0,-0.2835,2,2473,0.9027,0.0776,-171.587,-42.793,80.0,80.0,80.0,80.0,0.0,26.0,26.0,26.0
11481,7.33,1.0,0.0,-0.2896,2,2473,1.0513,0.0641,-171.569,-42.762,80.0,80.0,80.0,80.0,0.0,26.0,26.0,26.0
11499,7.81,1.0,0.0,-0.2466,2,2473,0.9223,-0.0903,-171.551,-42.729,80.0,80.0,80.0,80.0,0.0,26.0,26.0,26.0
11520,8.23,1.0,0.0,-0.2098,2,2473,0.5452,-0.0215,-171.529,-42.687,80.0,80.0,80.0,80.0,0.0,26.0,26.0,26.0
11538,8.73,1.0,0.0,-0.1668,2,2473,0.5636,-0.0458,-171.508,-42.65,80.0,80.0,80.0,80.0,0.0,26.0,26.0,26.0
11559,9.23,1.0,0.0,-0.1238,2,2473,0.5776,-0.0862,-171.484,-42.604,80.0,80.0,80.0,80.0,0.0,26.0,26.0,26.0
11580,9.66,1.0,0.0,-0.087,2,2473,0.6145,-0.0406,-171.458,-42.555,80.0,80.0,80.0,80.0,0.0,26.0,26.0,26.0
11598,10.15,1.0,0.0,-0.044,2,2473,0.6117,-0.0348,-171.435,-42.511,80.0,80.0,80.0,80.0,0.0,26.0,26.0,26.0
11625,10.64,1.0,0.0,-0.0107,2,2473,0.6351,-0.0819,-171.399,-42.442,80.0,80.0,80.0,80.0,0.0,26.0,26.0,26.0
11643,11.13,1.0,0.0,-0.0043,2,2474,0.6533,0.0101,-171.374,-42.393,80.0,80.0,80.0,80.0,0.0,26.0,26.0,26.0
11664,11.69,1.0,0.0,-0.0025,2,2474,0.6617,0.0193,-171.344,-42.334,80.0,80.0,80.0,80.0,0.0,26.0,26.0,26.0
11691,12.17,1.0,0.0,-0.0018,2,2474,0.6468,-0.0215,-171.303,-42.254,80.0,80.0,80.0,80.0,0.0,26.0,26.0,26.0
11709,12.67,1.0,0.0,-0.0015,2,2474,0.6783,0.0321,-171.275,-42.198,80.0,80.0,80.0,80.0,0.0,26.0,26.0,26.0
11730,13.15,1.0,0.0,-0.0014,2,2474,0.6642,-0.0186,-171.241,-42.131,80.0,80.0,80.0,80.0,0.0,26.0,26.0,26.0
11751,13.65,1.0,0.0,-0.0014,2,2474,0.6689,0.0161,-171.205,-42.061,80.0,80.0,80.0,80.0,0.0,26.0,26.0,26.0
11769,14.06,1.0,0.0,-0.0014,2,2474,0.6648,0.0253,-171.174,-41.999,80.0,80.0,80.0,80.0,0.0,26.0,26.0,26.0
11790,14.55,1.0,0.0,-0.0014,2,2475,0.6559,-0.0253,-171.136,-41.925,80.0,80.0,80.0,80.0,0.0,26.0,26.0,26.0
11811,15.04,1.0,0.0,-0.0016,2,2475,0.6466,0.0137,-171.096,-41.847,80.0,80.0,80.0,80.0,0.0,26.0,26.0,26.0
11835,15.54,1.0,0.0,-0.0017,2,2475,0.6713,-0.0142,-171.05,-41.756,80.0,80.0,80.0,80.0,0.0,26.0,26.0,26.0
11856,16.09,1.0,0.0,-0.0017,2,2475,0.6532,-0.0214,-171.008,-41.674,80.0,80.0,80.0,80.0,0.0,26.0,26.0,26.0
